"Cell line","TCGA classification",Tissue,"Tissue sub-type",IC50,AUC
EN,UCEC,urogenital_system,endometrium,24.466610,0.964354
M059J,GBM,nervous_system,glioma,24.502974,0.965246
MDA-MB-361,BRCA,breast,breast,24.564033,0.982147
MDA-MB-157,BRCA,breast,breast,24.698779,0.977200
MHH-PREB-1,UNCLASSIFIED,blood,B_cell_leukemia,24.727378,0.992307
PANC-08-13,PAAD,pancreas,pancreas,24.816308,0.957981
OE19,ESCA,aero_digestive_tract,oesophagus,25.129608,0.964757
KP-1N,PAAD,pancreas,pancreas,25.169422,0.972528
MDA-MB-436,BRCA,breast,breast,25.173240,0.965648
GRANTA-519,DLBC,blood,B_cell_lymphoma,25.282261,0.977442
IST-SL2,SCLC,lung,lung_small_cell_carcinoma,25.299988,0.977193
NCI-H2029,SCLC,lung,lung_small_cell_carcinoma,25.413824,0.984779
L-428,UNCLASSIFIED,blood,Hodgkin_lymphoma,25.539882,0.991835
NCI-H524,SCLC,lung,lung_small_cell_carcinoma,25.577435,0.990130
SNB75,GBM,nervous_system,glioma,25.828013,0.952132
P30-OHK,ALL,blood,lymphoblastic_leukemia,26.076832,0.997012
HT-1197,BLCA,urogenital_system,bladder,26.211158,0.964746
NCI-H1793,LUAD,lung,lung_NSCLC_adenocarcinoma,26.600515,0.938058
JAR,UNCLASSIFIED,urogenital_system,urogenital_system_other,26.662773,0.985479
JEKO-1,DLBC,blood,B_cell_lymphoma,26.780578,0.990308
HH,UNCLASSIFIED,blood,T_cell_leukemia,27.213511,0.976653
HCC-827,LUAD,lung,lung_NSCLC_adenocarcinoma,27.333367,0.952179
UMC-11,UNCLASSIFIED,lung,lung_NSCLC_carcinoid,27.512853,0.974701
NCI-H441,LUAD,lung,lung_NSCLC_adenocarcinoma,27.923181,0.917617
SK-UT-1,UNCLASSIFIED,soft_tissue,soft_tissue_other,27.943992,0.983603
SU-DHL-8,DLBC,blood,B_cell_lymphoma,28.240506,0.998514
LU-135,SCLC,lung,lung_small_cell_carcinoma,28.644045,0.984558
EB-3,UNCLASSIFIED,blood,Burkitt_lymphoma,28.888072,0.978175
OVK-18,OV,urogenital_system,ovary,29.070087,0.972694
NB1,NB,nervous_system,neuroblastoma,29.278594,0.971494
L-363,MM,blood,myeloma,29.373124,0.997077
SF268,GBM,nervous_system,glioma,29.604222,0.971781
YAPC,PAAD,pancreas,pancreas,29.660774,0.946708
RC-K8,DLBC,blood,B_cell_lymphoma,29.978699,0.980219
NCI-H2731,MESO,lung,mesothelioma,30.111287,0.968006
CA46,UNCLASSIFIED,blood,Burkitt_lymphoma,30.144164,0.981419
NCI-H2066,SCLC,lung,lung_small_cell_carcinoma,30.269512,0.948314
NCI-H520,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,30.321319,0.968478
ESO26,ESCA,aero_digestive_tract,oesophagus,30.594221,0.978520
TK,DLBC,blood,B_cell_lymphoma,30.737290,0.995949
KP-N-YS,NB,nervous_system,neuroblastoma,30.834339,0.987094
SUP-T1,ALL,blood,lymphoblastic_T_cell_leukaemia,30.881975,0.979472
H3255,LUAD,lung,lung_NSCLC_adenocarcinoma,31.016549,0.948123
no-10,LGG,nervous_system,glioma,31.017808,0.967549
23132-87,STAD,digestive_system,stomach,31.247895,0.981553
NCI-H2595,MESO,lung,mesothelioma,31.421140,0.974298
GAMG,LGG,nervous_system,glioma,31.436014,0.976223
OVCAR-3,OV,urogenital_system,ovary,31.478867,0.981884
NCI-H1703,UNCLASSIFIED,lung,lung_NSCLC_adenocarcinoma,31.637890,0.981404
RH-1,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,31.942957,0.996215
EW-12,UNCLASSIFIED,bone,ewings_sarcoma,31.969413,0.989195
ES1,UNCLASSIFIED,bone,ewings_sarcoma,32.613097,0.988714
U-CH2,-,-,-,32.720154,0.954362
EW-3,UNCLASSIFIED,bone,ewings_sarcoma,33.003767,0.977760
CTB-1,DLBC,blood,B_cell_lymphoma,33.008015,0.965533
HGC-27,STAD,digestive_system,stomach,33.104676,0.990011
LB647-SCLC,SCLC,lung,lung_small_cell_carcinoma,33.360926,0.983970
COR-L321,UNCLASSIFIED,lung,lung_other,34.153329,0.987003
DMS-114,SCLC,lung,lung_small_cell_carcinoma,34.195158,0.980757
AU565,BRCA,breast,breast,34.278210,0.986165
NCI-H69,SCLC,lung,lung_small_cell_carcinoma,34.395265,0.980894
SK-ES-1,UNCLASSIFIED,bone,ewings_sarcoma,34.546176,0.991560
GR-ST,ALL,blood,lymphoblastic_leukemia,34.758297,0.976016
NCI-H64,SCLC,lung,lung_small_cell_carcinoma,35.146037,0.975925
SW1783,LGG,nervous_system,glioma,35.175057,0.979554
NCI-H1563,LUAD,lung,lung_NSCLC_adenocarcinoma,35.992050,0.980231
J82,BLCA,urogenital_system,bladder,36.501700,0.973512
NMC-G1,LGG,nervous_system,glioma,36.826753,0.882937
NB17,NB,nervous_system,neuroblastoma,36.854238,0.990455
MOG-G-CCM,LGG,nervous_system,glioma,37.281791,0.968743
DU-145,PRAD,urogenital_system,prostate,37.933497,0.975470
CHP-126,NB,nervous_system,neuroblastoma,38.060196,0.973171
LCLC-103H,UNCLASSIFIED,lung,lung_NSCLC_large_cell,38.327669,0.973886
EW-11,UNCLASSIFIED,bone,ewings_sarcoma,38.398985,0.980051
NCI-H28,MESO,lung,mesothelioma,38.823654,0.926213
EFM-19,BRCA,breast,breast,38.830839,0.975358
NCI-H1651,LUAD,lung,lung_NSCLC_adenocarcinoma,38.837267,0.985991
HCC1419,BRCA,breast,breast,39.129489,0.988454
MN-60,UNCLASSIFIED,blood,B_cell_leukemia,39.193400,0.982535
HEC-1,UCEC,urogenital_system,endometrium,39.437067,0.978952
HCC1500,BRCA,breast,breast,39.688174,0.988706
NCI-H2172,UNCLASSIFIED,lung,lung_NSCLC_not_specified,39.719577,0.980424
NCI-H2141,SCLC,lung,lung_small_cell_carcinoma,39.937761,0.978085
HCC2218,BRCA,breast,breast,40.021132,0.988870
TCCSUP,BLCA,urogenital_system,bladder,40.500776,0.974158
COR-L95,SCLC,lung,lung_small_cell_carcinoma,41.124086,0.977496
HuO9,UNCLASSIFIED,bone,osteosarcoma,41.177095,0.989125
NCI-H146,SCLC,lung,lung_small_cell_carcinoma,41.544567,0.979695
Hs-940-T,SKCM,skin,melanoma,41.607625,0.966749
MFE-296,UCEC,urogenital_system,endometrium,42.345397,0.987606
MC-IXC,NB,nervous_system,neuroblastoma,42.436977,0.990918
EW-13,UNCLASSIFIED,bone,ewings_sarcoma,42.804072,0.987118
no-11,LGG,nervous_system,glioma,43.258418,0.958848
KP-N-RT-BM-1,NB,nervous_system,neuroblastoma,44.091802,0.981146
NCI-H1092,SCLC,lung,lung_small_cell_carcinoma,44.219767,0.979483
MHH-ES-1,UNCLASSIFIED,bone,ewings_sarcoma,44.532867,0.987204
ABC-1,LUAD,lung,lung_NSCLC_adenocarcinoma,44.703409,0.977523
HCC-33,SCLC,lung,lung_small_cell_carcinoma,44.870254,0.987694
EW-22,UNCLASSIFIED,bone,ewings_sarcoma,45.731202,0.986705
ES6,UNCLASSIFIED,bone,ewings_sarcoma,45.923708,0.968352
COLO-684,UCEC,urogenital_system,endometrium,46.051361,0.977120
OVKATE,OV,urogenital_system,ovary,46.923787,0.935214
RCC-JW,KIRC,kidney,kidney,47.274041,0.977199
VMRC-LCD,LUAD,lung,lung_NSCLC_adenocarcinoma,47.281185,0.977963
MS-1,SCLC,lung,lung_small_cell_carcinoma,47.799386,0.994433
BT-549,BRCA,breast,breast,50.722076,0.971286
VMRC-RCW,KIRC,kidney,kidney,50.969929,0.950405
DMS-79,SCLC,lung,lung_small_cell_carcinoma,51.319804,0.992294
LU-139,SCLC,lung,lung_small_cell_carcinoma,51.844164,0.987525
NCI-H660,OTHER,urogenital_system,prostate,51.950795,0.995171
EW-24,UNCLASSIFIED,bone,ewings_sarcoma,52.145466,0.975922
T47D,BRCA,breast,breast,52.445251,0.985290
EB2,UNCLASSIFIED,blood,Burkitt_lymphoma,52.692510,0.986587
VA-ES-BJ,UNCLASSIFIED,soft_tissue,soft_tissue_other,52.768067,0.974264
CPC-N,SCLC,lung,lung_small_cell_carcinoma,53.358228,0.992188
SF295,GBM,nervous_system,glioma,53.634067,0.977187
RL,DLBC,blood,B_cell_lymphoma,54.719019,0.991057
Saos-2,UNCLASSIFIED,bone,osteosarcoma,56.750460,0.986542
NCI-H250,SCLC,lung,lung_small_cell_carcinoma,58.097476,0.976150
KNS-81-FD,LGG,nervous_system,glioma,58.738330,0.969665
BEN,UNCLASSIFIED,lung,lung_NSCLC_not_specified,58.919261,0.964391
NCI-H1105,SCLC,lung,lung_small_cell_carcinoma,59.125299,0.988715
SCH,UNCLASSIFIED,digestive_system,stomach,61.644594,0.983859
SBC-1,SCLC,lung,lung_small_cell_carcinoma,63.047354,0.983038
EW-18,UNCLASSIFIED,bone,ewings_sarcoma,63.414396,0.988399
LNCaP-Clone-FGC,PRAD,urogenital_system,prostate,63.464278,0.984071
NCI-H1770,UNCLASSIFIED,lung,lung_NSCLC_not_specified,63.677996,0.994524
NCI-H720,UNCLASSIFIED,lung,lung_NSCLC_carcinoid,64.193998,0.991732
VCaP,PRAD,urogenital_system,prostate,64.936419,0.977986
ES4,UNCLASSIFIED,bone,ewings_sarcoma,65.020763,0.983610
NCI-H1650,LUAD,lung,lung_NSCLC_adenocarcinoma,65.310385,0.967168
NCI-H226,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,65.704815,0.948749
D-542MG,GBM,nervous_system,glioma,66.642140,0.969214
GB-1,GBM,nervous_system,glioma,67.536173,0.973480
ECC12,UNCLASSIFIED,digestive_system,stomach,68.075094,0.994818
NCI-H748,SCLC,lung,lung_small_cell_carcinoma,69.260126,0.988036
NCI-H2722,MESO,lung,mesothelioma,69.390012,0.943283
ES5,UNCLASSIFIED,bone,ewings_sarcoma,70.515743,0.993081
UACC-812,BRCA,breast,breast,74.222875,0.981365
NCI-H196,SCLC,lung,lung_small_cell_carcinoma,76.410975,0.991591
HT,DLBC,blood,B_cell_lymphoma,77.606571,0.978497
ChaGo-K-1,UNCLASSIFIED,lung,lung_NSCLC_not_specified,77.687713,0.989766
NCI-H661,UNCLASSIFIED,lung,lung_NSCLC_large_cell,79.091256,0.987921
NCI-H1436,SCLC,lung,lung_small_cell_carcinoma,82.269430,0.991326
HCC1428,BRCA,breast,breast,82.646414,0.970705
HCC38,BRCA,breast,breast,91.420444,0.984643
CAL-78,UNCLASSIFIED,bone,chondrosarcoma,92.130819,0.989814
LP-1,MM,blood,myeloma,93.638254,0.993046
D-423MG,GBM,nervous_system,glioma,93.714206,0.991030
NCI-H2170,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,95.056599,0.990841
EFM-192A,BRCA,breast,breast,95.645843,0.988822
CAL-120,BRCA,breast,breast,106.112484,0.960500
NCI-H810,UNCLASSIFIED,lung,lung_NSCLC_large_cell,107.531742,0.989185
SW1573,LUAD,lung,lung_NSCLC_adenocarcinoma,108.177694,0.974178
KYAE-1,ESCA,aero_digestive_tract,oesophagus,109.821062,0.995993
NCI-H2081,SCLC,lung,lung_small_cell_carcinoma,110.631704,0.986837
NCI-H522,LUAD,lung,lung_NSCLC_adenocarcinoma,111.448900,0.993008
HuO-3N1,UNCLASSIFIED,bone,osteosarcoma,112.209193,0.987694
TE-441-T,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,113.596134,0.988265
ROS-50,UNCLASSIFIED,blood,B_cell_leukemia,114.314973,0.984244
NB7,NB,nervous_system,neuroblastoma,125.424467,0.991669
PC-3,PRAD,urogenital_system,prostate,131.123642,0.981088
MCF7,BRCA,breast,breast,138.235055,0.985788
NCI-H740,-,lung,lung_other,138.609275,0.983316
VMRC-RCZ,KIRC,kidney,kidney,139.842479,0.962946
MDA-MB-330,BRCA,breast,breast,145.234362,0.986061
HCC1599,BRCA,breast,breast,164.314231,0.984340
RO82-W-1,THCA,thyroid,thyroid,168.550948,0.954841
KNS-42,LGG,nervous_system,glioma,185.594071,0.984488
BT-474,BRCA,breast,breast,238.957751,0.986662
NCI-H345,SCLC,lung,lung_small_cell_carcinoma,245.176891,0.988025
VMRC-MELG,SKCM,skin,melanoma,246.049829,0.986846
NCI-H2444,UNCLASSIFIED,lung,lung_NSCLC_not_specified,344.316045,0.988824
LU-165,SCLC,lung,lung_small_cell_carcinoma,353.024824,0.984408
NCI-H1836,SCLC,lung,lung_small_cell_carcinoma,397.569980,0.989440
ZR-75-30,BRCA,breast,breast,576.636691,0.988477
BT-483,BRCA,breast,breast,653.874245,0.974405
